"id","tags"
"94767","mm energy gap 1 potential magnets"
"94769","diffraction"
"94778","thermal noise spectrum"
"94785","adjoint dirac matrix"
"94788","rotating superfluid quantized closest circulation"
"94789","lattice vortices triangular superfluid arrangement"
"94791","field conducting electric media"
"94792","collisions scattering theory wave"
"94795","photon electron recoil virtual"
"94802","operator definition energy ising"
"94805","gas condition"
"94806","wire force experience current carrying solenoid"
"94809","velocity inclined ball sliding plane"
"94813","klein cayley"
"94817","magnets create electricity conductors"
"94819","relative position orbiting star planet"
"94822","quantum corrections massless field fermionic"
"94823","force"
"94825","plate magnetic current spinning human front generate"
"94830","wheel rim accelerometer"
"94832","accelerators produce radiation particle"
"94835","direction friction"
"94842","hair water dryer"
"94845","velocity mass plummer"
"94852","pattern slit fourier fraunhoffer"
"94856","2 mc"
"94857","vacuum"
"94863","earth landmass center"
"94868","dark energy"
"94871","finding delta discontinuous wave function"
"94872","earth isolated"
"94876","0 potential electric"
"94877","photons mass charge momentum"
"94879","content information universe"
"94882","flavor masses splitting quark"
"94888","towards north continents tapering wider south"
"94891","collision calculate time"
"94896","sound chord notes alternate fast"
"94900","quantum ideal gas"
"94901","indices contracting"
"94911","terahertz radiation"
"94912","frames inertial"
"94914","body classical numerical question simulation gravitional"
"94915","current biased diode reverse flows"
"94918","operator coordinate momentum change transformation"
"94919","conductor free"
"94921","relativity mass special"
"94925","hepa water filter vacuum"
"94930","coupling hydrogen orbit atom spin fine structure"
"94931","uncertainty question principle symmetry"
"94935","nature"
"94949","2 difference su"
"94953","lagrangian forces constraint"
"94954","assymptotic freedom significance"
"94963","failing temperature motor"
"94965","prism 2 angle goniometer"
"94966","paradox relativity epr using resolution special"
"94967","light white diffraction"
"94968","pauli diagonalize"
"94974","flow capacitor dielectric"
"94976","levels berry curvature landau"
"94979","infinite light energy length distribution"
"94980","operators"
"94982","convert orbit tangential elliptic speed angular"
"94984","theory ads/cft validity string"
"94989","field conducting bar magnetic"
"94995","field electric varying"
"94999","position time friction respect"
"95000","heat convention system sign"
"95003","function wave"
"95004","rope travelling vibrating wave"
"95005","getting weaker atoms"
"95007","sphere field inside zero hollow"
"95010","polar melt caps length ice day"
"95011","ratio c_p/c_v"
"95015","attraction law"
"95018","meant lagrangian local density"
"95023","velocity time moving space"
"95024","platform rocket hydraulic exhaust"
"95030","aeroplane"
"95035","video higgs"
"95039","motion direction"
"95041","electromagnetic force continuous distant"
"95047","defined quantum beginning probability universe"
"95053","house white black"
"95058","quadratures called"
"95061","capacitance matrix voltage"
"95064","functions partition theories"
"95065","equation complex dirac conjugate"
"95072","pressure nozzle gas vacuum"
"95075","absorption lines spectrum emission cassiopeia hydrogen"
"95077","conducting interaction force energy sphere charge"
"95081","distinguish singing rap soundwaves"
"95085","schr dependent solvable equation time dinger atom analytically hydrogen"
"95088","current metric conserved symmetry"
"95089","propagator value expectation"
"95091","rotation gravity"
"95092","towards curvature particles earth velocity spacetime"
"95094","ket bra"
"95097","sun hole black effect earth"
"95100","earth aware objects apple physical"
"95101","orbital lowering operators raising angular momentum"
"95102","load horizontally rotate force"
"95112","quadrotor equations dynamical center"
"95113","kerr mass proportional hole angular momentum black"
"95116","tv amounts data pc"
"95124","hamiltonian bath"
"95126","wavelength slit diffraction size"
"95127","dark matter collapse galaxy"
"95128","simple mathematical model star"
"95129","radiation background"
"95131","global warming"
"95133","indices bracket tensor notation"
"95143","tending diffraction zero slit observe size"
"95144","beam cut metal positron"
"95149","confined explosion space"
"95151","mnemonic creation"
"95152","invisible create"
"95153","7cm mass string"
"95157","index graph uv phenomena underly shape physical"
"95161","variance average weighted 0"
"95169","direction radiance reflection surface uniform lambertian result measured"
"95171","gunpowder"
"95174","boltzmann density distribution gibbs limiting"
"95176","2d gaussian packet wave"
"95190","rubber balloon"
"95192","body field operators formalism creation/annihilation"
"95193","countable matrix"
"95199","parachutist"
"95200","causality warp doesn violate"
"95201","resolution pixel reality"
"95209","migration"
"95211","jump orbital energy electrons stationary"
"95217","light switched time house"
"95218","universe holographic illusion"
"95219","climate scale temperature rise earth changes change"
"95222","oscillator macro meso scopic harmonic"
"95232","polychromatic tube"
"95233","indices contracting relativity"
"95234","cylinder toppling block"
"95238","moving mop minimum angle"
"95240","muons interaction"
"95245","variable cepheid"
"95246","boundaries observable hole black universe"
"95247","map nicolai"
"95248","unheated insulation intermediate"
"95250","car cold horn"
"95254","error"
"95259","representation grassmann particular"
"95260","energy mass spectrum gap"
"95261","equations ballistics"
"95264","operator 2 vec identity hbar"
"95267","physics concept useful tensor rank"
"95270","dependent represent universe structure physical"
"95271","equation varying mediums wave"
"95272","anticlock wise"
"95274","frequencies white noise shot"
"95280","einstein"
"95283","zero mass"
"95288","wavelength light"
"95291","field inside conductor"
"95292","distances means parallaxes spectroscopic stars measure"
"95295","universe"
"95297","algebras differential realizations"
"95299","fixed angular momentum"
"95303","climate retrodiction"
"95304","mueller scattering matrix"
"95305","ki 127 salt isotope stable"
"95311","entropy radiation hawking"
"95316","angles cosmology"
"95317","sand mass hole cart"
"95319","difference"
"95323","energy"
"95327","pole paradox barn"
"95334","relativity factor"
"95339","infinite frequency"
"95340","reached planck temperature"
"95348","variables integral gaussian"
"95350","positronium vacuum"
"95353","frame dragging coordinates"
"95355","commutator transitive"
"95361","earth force calculate"
"95366","stephen holes exist black hawking"
"95371","quantum space"
"95374","lamp plasma meter geiger"
"95376","dimensional"
"95384","hamiltonian"
"95385","considered distance measured pointlike muon"
"95388","black heated"
"95389","filling foil tooth"
"95391","hole black"
"95392","action parity operator representation"
"95394","field charge sheet electric"
"95398","calculating angle projectile motion"
"95401","light speed vacuum"
"95402","generator questions"
"95403","aggregate hamiltonian matrix quantization"
"95405","ice thickness"
"95408","charge rod"
"95410","finding penetration depth london experimental"
"95411","electron quanta time"
"95414","motion objects beginner"
"95419","terms forbidden mass"
"95423","car force frictional"
"95427","positive proton 1 ion free hydrogen"
"95429","light speed"
"95432","coefficient force friction frictional"
"95434","photons decay"
"95437","water colour temperature bodies salinity"
"95439","affine connection notation"
"95444","penzias wilson cmb antenna horn"
"95446","disc square faster cools"
"95449","stimulated physics atomic emission"
"95450","explain interference tour"
"95454","theorem cat experiment schrodinger bell"
"95457","spinor weyl dirac"
"95460","shapes springs helical spring"
"95462","2 mc"
"95464","forward biased"
"95465","distance universe placed amount objects time infinite meet empty"
"95471","term diagonal strain pure main shear"
"95473","relativity time"
"95474","energy lower bound"
"95486","rotation instantaneous centre"
"95488","rotate blade facing anti motor front clockwise viewed blades"
"95490","channels resonance feshbach coupling closed"
"95493","gas zero calling below quantum 0k absolute"
"95498","orbital position change velocity"
"95503","electron"
"95504","flat sheet"
"95512","electrons charge protons"
"95513","anti mass particle sign"
"95517","field containing null vanishes"
"95519","body independent human left"
"95524","equation lagrangian euler"
"95525","ion bohr field near potential radius"
